id_orden,fecha,id_producto,cantidad,precio
6371,2024-11-04,84,3,73.25257
6372,2025-03-18,264,16,62.04225
6372,2025-03-18,262,8,20.1965
6373,2024-09-09,484,19,33.38075
6373,2024-09-09,405,4,85.48385
6374,2024-05-12,16,19,47.69028
6374,2024-05-12,411,9,43.47305
6375,2024-10-27,85,15,48.48322
6376,2024-09-26,14,8,24.18469
6377,2024-12-21,11,4,35.1467
6378,2024-07-26,139,18,73.29921
6379,2025-04-26,161,2,43.64872
6380,2025-02-17,16,5,54.426
6381,2024-11-28,481,9,60.53272
6382,2025-01-15,445,11,20.48659
6383,2024-11-28,44,9,48.59027
6384,2024-07-30,454,7,38.62138
6385,2024-08-10,212,3,97.94307
6386,2025-01-10,275,11,50.76821
6387,2025-03-28,223,1,23.37313
6388,2024-08-15,471,11,17.48167
6388,2024-08-15,370,3,57.54671
6389,2024-05-18,428,9,73.63692
6389,2024-05-18,482,2,63.32339
6390,2024-06-13,300,3,62.78782
6390,2024-06-13,53,9,42.50849
6391,2024-06-14,29,14,98.07751
6392,2025-02-22,80,15,64.78903
6392,2025-02-22,43,2,19.48099
6393,2025-04-07,43,7,27.88425
6394,2024-10-21,464,6,13.45071
6394,2024-10-21,312,6,92.79813
6395,2025-01-20,459,3,56.01544
6396,2025-01-03,474,6,30.39936
6397,2025-01-16,211,2,21.87491
6398,2025-01-12,100,20,35.70526
6398,2025-01-12,371,3,83.21206
6399,2024-06-11,457,14,13.85888
6400,2024-08-27,105,20,60.48706
6401,2024-10-23,273,12,71.69365
6402,2024-07-01,349,13,43.96326
6403,2025-02-10,443,10,68.30567
6404,2024-11-20,343,6,92.97289
6404,2024-11-20,197,10,31.5367
6405,2024-08-11,330,3,27.74978
6406,2025-02-06,140,16,14.77234
6407,2025-01-27,202,14,49.81118
6407,2025-01-27,385,7,99.49742
6408,2024-12-19,101,6,68.21806
6409,2024-11-05,371,5,34.47254
6410,2025-02-19,449,6,12.72451
6410,2025-02-19,4,9,42.54175
6411,2024-11-04,130,11,79.40471
6412,2025-02-25,249,12,13.89942
6413,2025-03-05,16,3,38.35701
6414,2024-10-31,197,5,83.40867
6415,2024-07-19,288,16,71.75481
6416,2024-11-10,368,4,20.63311
6416,2024-11-10,465,2,51.79612
6417,2024-08-08,482,12,36.07997
6418,2025-02-14,372,9,69.97721
6418,2025-02-14,394,6,55.65773
6419,2024-08-11,495,8,56.68989
6420,2024-10-14,233,18,77.97127
6420,2024-10-14,149,5,74.32116
6421,2024-06-02,261,4,61.27913
6422,2024-08-22,477,18,45.0865
6422,2024-08-22,102,9,22.60942
6423,2024-07-22,35,17,88.49038
6424,2024-09-18,252,14,79.35455
6425,2024-09-13,121,11,60.95185
6426,2024-10-31,304,14,31.51777
6426,2024-10-31,345,5,93.58001
6427,2025-01-22,160,18,87.05863
6427,2025-01-22,173,8,18.78392
6428,2024-08-19,436,20,78.84335
6428,2024-08-19,46,4,68.23777
6429,2025-02-02,122,3,63.44135
6430,2024-09-05,210,9,81.57469
6430,2024-09-05,319,9,32.50412
6431,2024-05-22,325,3,40.29171
6431,2024-05-22,162,3,82.75361
6432,2024-09-12,84,14,76.78307
6433,2024-10-25,223,3,83.982
6434,2025-02-04,134,2,89.46669
6434,2025-02-04,371,4,76.23362
6435,2024-10-29,470,2,98.78924
6435,2024-10-29,419,8,24.77803
6436,2024-12-04,17,18,46.33521
6437,2025-04-26,228,14,17.82073
6438,2024-09-06,131,5,28.15146
6439,2025-04-09,282,12,57.76
6439,2025-04-09,239,8,23.71199
6440,2024-09-22,20,5,44.07714
6441,2024-06-03,243,6,76.9929
6442,2024-06-17,321,9,61.00232
6442,2024-06-17,75,4,44.80696
6443,2024-11-20,431,19,74.58563
6444,2024-07-30,351,14,20.59327
6445,2024-04-30,500,2,23.888
6445,2024-04-30,367,4,95.06135
6446,2024-09-27,402,12,57.2717
6447,2024-07-20,394,12,36.3863
6448,2024-07-29,375,14,94.36304
6449,2024-12-07,6,15,40.95799
6449,2024-12-07,75,4,63.59942
6450,2024-09-16,129,13,86.29135
6451,2025-01-03,102,19,63.51051
6452,2024-06-01,332,15,82.60528
6453,2025-04-07,429,9,19.08526
6453,2025-04-07,341,8,54.02423
6454,2024-10-21,112,3,45.23591
6455,2025-03-02,84,9,94.43359
6456,2024-09-06,17,10,86.37759
6456,2024-09-06,213,8,88.2247
6457,2024-09-09,453,4,80.87201
6458,2025-03-28,295,16,83.34018
6458,2025-03-28,377,7,96.74125
6459,2024-12-12,295,11,16.73363
6460,2024-09-22,168,19,27.87137
6461,2025-04-16,220,2,80.51053
6461,2025-04-16,445,6,99.37791
6462,2025-01-10,240,17,55.20034
6463,2024-07-04,124,17,73.95621
6464,2025-02-24,204,6,41.97696
6465,2024-09-28,32,15,80.24058
6465,2024-09-28,451,4,94.22694
6466,2024-09-02,160,13,51.54544
6466,2024-09-02,176,1,35.8937
6467,2025-01-05,494,8,69.05224
6468,2024-06-13,278,9,59.74526
6468,2024-06-13,73,2,27.81103
6469,2025-01-11,208,11,13.4621
6469,2025-01-11,432,3,74.90875
6470,2025-02-03,18,10,60.11634
6470,2025-02-03,114,6,64.23056
6471,2024-10-13,49,15,68.8888
6472,2024-08-03,23,19,41.23616
6473,2024-06-21,415,15,50.61988
6473,2024-06-21,138,9,93.18639
6474,2024-09-09,84,2,61.49193
6474,2024-09-09,1,9,41.5536
6475,2025-01-08,13,16,75.16068
6475,2025-01-08,302,4,33.49884
6476,2024-07-23,80,15,37.38344
6477,2024-10-24,457,19,60.92648
6477,2024-10-24,356,4,43.58552
6478,2024-05-16,462,6,32.41167
6479,2025-01-15,358,5,57.13724
6480,2025-04-09,281,20,97.70988
6480,2025-04-09,260,6,54.80921
6481,2024-08-14,359,10,75.57201
6482,2025-01-21,480,18,72.10754
6483,2024-07-22,68,15,95.92166
6484,2024-09-30,103,15,45.11404
6485,2024-12-06,113,9,99.8841
6485,2024-12-06,185,8,90.60302
6486,2025-01-16,320,10,45.30185
6486,2025-01-16,441,2,98.99614
6487,2024-07-22,408,3,42.80283
6488,2024-09-07,405,14,35.84658
6489,2024-07-19,264,7,25.17714
6490,2024-06-30,100,2,26.88875
6491,2025-01-14,32,5,17.89331
6492,2025-04-09,354,7,76.09983
6493,2024-05-08,467,9,84.41122
6494,2025-04-08,45,6,95.65064
6495,2024-10-19,380,11,35.43997
6496,2024-06-11,374,1,35.68424
6497,2025-04-17,311,19,22.6975
6498,2025-01-19,176,17,19.44215
6499,2025-01-17,462,20,88.10567
6500,2025-01-28,457,6,70.09757
6500,2025-01-28,356,3,92.68278
6501,2024-05-18,61,1,67.75788
6502,2024-12-27,351,3,21.55656
6502,2024-12-27,176,10,13.09698
6503,2024-06-07,341,14,15.02812
6504,2025-04-27,484,10,32.7826
6505,2024-09-05,243,10,26.24703
6506,2024-10-07,232,7,85.60165
6507,2024-08-19,37,19,50.90456
6508,2024-06-28,452,1,93.07128
6509,2024-07-14,265,11,88.82964
6510,2024-07-15,213,1,72.87429
6511,2025-02-26,409,8,92.66705
6511,2025-02-26,199,8,19.91086
6512,2025-02-10,130,20,36.19599
6512,2025-02-10,415,7,56.73038
6513,2025-01-22,325,6,76.64411
6513,2025-01-22,465,6,10.45024
6514,2025-02-18,413,10,61.91759
6515,2025-02-08,455,8,18.89705
6516,2024-05-23,104,13,95.94832
6517,2025-04-25,467,1,13.79864
6518,2024-10-31,429,17,71.66146
6519,2024-11-28,242,7,63.64789
6520,2025-01-15,184,20,59.44753
6521,2025-02-17,462,10,95.37362
6521,2025-02-17,315,1,66.01904
6522,2024-12-03,32,13,90.97724
6522,2024-12-03,29,3,87.46528
6523,2024-07-22,491,9,61.16772
6524,2025-03-02,291,19,35.27648
6525,2024-11-05,329,7,61.80545
6526,2024-05-07,375,13,39.40245
6527,2025-01-18,456,2,94.08492
6528,2024-10-20,82,3,67.5108
6529,2024-11-06,138,8,96.58359
6530,2025-01-27,196,5,36.70719
6531,2025-04-04,106,20,67.08541
6531,2025-04-04,168,8,70.2574
6532,2024-05-18,140,14,21.85881
6533,2024-05-29,100,1,73.56689
6534,2025-02-23,233,17,73.71478
6534,2025-02-23,424,8,36.78408
6535,2024-05-22,14,2,69.81523
6536,2024-07-06,62,6,63.04788
6537,2024-10-02,403,18,17.07835
6538,2024-10-28,312,19,43.78944
6538,2024-10-28,500,4,16.0944
6539,2024-06-26,325,15,23.54893
6540,2024-06-14,134,11,45.64573
6540,2024-06-14,133,10,87.21648
6541,2025-01-27,28,12,22.3435
6542,2024-08-31,250,15,43.37825
6542,2024-08-31,282,5,70.84428
6543,2025-02-15,408,15,94.07789
6544,2024-10-28,459,5,93.23873
6544,2024-10-28,293,9,23.56674
6545,2024-08-24,52,4,29.25927
6545,2024-08-24,340,9,76.21687
6546,2025-04-09,401,12,29.60868
6547,2024-12-05,496,14,38.15747
6548,2024-06-28,351,7,15.74706
6549,2024-06-06,192,5,83.56115
6550,2024-12-13,191,5,96.7126
6551,2024-10-26,126,16,90.59257
6552,2025-02-01,292,20,57.34286
6553,2025-01-21,252,9,59.54225
6553,2025-01-21,376,9,55.90322
6554,2025-02-01,497,18,94.79629
6554,2025-02-01,333,1,58.97013
6555,2024-07-08,171,6,71.99332
6556,2025-03-10,178,3,25.07298
6557,2024-05-26,111,15,99.20621
6558,2024-08-07,439,9,17.37269
6559,2024-08-01,33,14,84.80392
6560,2024-07-11,345,5,79.0485
6561,2025-02-07,76,10,13.22786
6562,2024-09-13,195,8,50.48353
6562,2024-09-13,104,3,56.33983
6563,2024-09-11,128,3,39.50303
6563,2024-09-11,33,7,42.78407
6564,2024-10-11,472,7,49.14756
6565,2025-04-10,244,8,42.9741
6566,2024-09-16,85,11,91.83714
6567,2025-03-14,43,17,78.06574
6567,2025-03-14,6,10,35.54797
6568,2025-04-28,347,8,92.49464
6568,2025-04-28,401,5,84.58153
6569,2025-04-01,76,8,37.88457
6570,2024-05-11,31,4,32.38814
6570,2024-05-11,221,10,89.05905
6571,2025-01-15,112,12,29.00378
6572,2025-01-24,181,3,32.35177
6573,2024-07-06,212,5,69.3095
6574,2024-05-21,90,8,27.54841
6574,2024-05-21,480,3,55.23751
6575,2024-08-15,97,5,99.82597
6576,2024-08-13,34,7,13.42868
6576,2024-08-13,189,4,74.04841
6577,2024-06-03,319,15,25.25937
6578,2024-09-28,209,18,58.36074
6579,2024-11-10,81,3,72.39534
6580,2024-09-25,163,4,42.31239
6581,2024-11-07,397,3,25.85287
6582,2024-08-19,57,15,56.42294
6583,2025-02-17,177,18,38.65625
6584,2024-12-30,494,7,61.33528
6585,2025-03-25,182,17,71.87537
6585,2025-03-25,65,6,38.25635
6586,2024-08-06,329,1,74.50538
6586,2024-08-06,13,4,21.83715
6587,2025-04-18,213,1,49.67953
6588,2024-08-04,338,4,49.42958
6588,2024-08-04,31,3,49.60708
6589,2024-12-08,194,19,96.15713
6589,2024-12-08,359,2,14.95143
6590,2024-08-30,110,16,48.42829
6591,2024-12-09,19,3,86.03271
6592,2024-11-27,103,12,73.5729
6593,2025-02-01,212,2,84.76396
6594,2024-12-07,380,18,56.34867
6595,2024-07-20,338,17,89.28036
6596,2024-10-10,17,12,20.5526
6597,2024-07-20,424,20,60.61329
6598,2024-07-18,146,2,40.73091
6599,2024-12-26,390,10,60.90735
6599,2024-12-26,272,2,40.96582
6600,2024-06-23,219,16,36.72664
6600,2024-06-23,18,2,26.89774
6601,2024-05-12,104,5,85.7643
6602,2024-12-16,69,4,75.73031
6603,2024-06-24,178,5,36.89614
6604,2025-02-20,354,10,81.01063
6605,2024-11-15,9,16,93.57174
6605,2024-11-15,449,10,46.28023
6606,2024-08-06,426,14,77.29334
6607,2025-01-21,319,16,11.01315
6608,2024-08-01,288,13,83.17663
6609,2024-12-01,150,16,34.95928
6610,2024-09-01,142,11,94.63435
6610,2024-09-01,97,7,81.85984
6611,2025-03-29,381,17,89.84904
6612,2025-02-05,431,2,41.50453
6613,2024-10-23,280,8,53.22485
6613,2024-10-23,177,7,75.09894
6614,2024-12-13,497,5,93.95598
6615,2024-05-22,200,11,94.61424
6616,2025-02-18,333,15,10.2133
6616,2025-02-18,85,8,30.20468
6617,2024-05-06,175,19,63.87705
6618,2025-01-28,292,3,63.6576
6618,2025-01-28,205,1,37.96258
6619,2024-07-11,30,14,96.07131
6620,2024-07-26,132,1,45.65807
6621,2024-07-08,229,10,96.64377
6621,2024-07-08,364,4,89.36168
6622,2024-12-05,124,8,76.18296
6623,2024-12-05,96,9,69.5347
6624,2024-12-09,446,18,88.6982
6624,2024-12-09,279,4,71.87493
6625,2025-01-27,232,20,36.90057
6626,2024-11-22,45,17,72.43728
6626,2024-11-22,69,2,25.10838
6627,2025-01-02,147,17,97.15763
6627,2025-01-02,258,1,84.44808
6628,2024-08-31,42,12,21.94935
6628,2024-08-31,25,3,38.76398
6629,2024-06-19,356,11,43.57029
6629,2024-06-19,386,8,82.366
6630,2025-01-07,497,4,21.77187
6631,2024-11-24,134,8,87.30069
6632,2025-03-14,133,7,23.6097
6633,2024-12-04,195,6,10.61667
6634,2024-12-03,418,15,28.78507
6634,2024-12-03,61,9,11.69542
6635,2024-09-14,198,8,60.18363
6635,2024-09-14,350,6,87.87949
6636,2024-09-03,481,1,79.45773
6636,2024-09-03,367,6,20.87051
6637,2025-01-27,431,20,30.00834
6637,2025-01-27,7,3,50.90362
6638,2024-12-21,223,16,89.33985
6639,2024-05-18,350,3,18.55445
6640,2024-12-19,82,11,30.76129
6641,2024-05-02,41,14,56.25312
6642,2025-01-01,97,20,74.85898
6642,2025-01-01,479,8,50.91339
6643,2024-06-14,41,12,77.01853
6644,2025-04-04,385,13,42.78778
6645,2024-05-09,396,20,80.72647
6646,2024-10-19,44,12,53.43859
6647,2024-09-01,69,12,85.53193
6648,2025-03-18,201,5,20.82804
6648,2025-03-18,191,5,14.52879
6649,2024-06-30,334,16,92.34479
6650,2024-11-11,420,11,10.23595
6650,2024-11-11,391,6,84.53577
6651,2024-04-30,241,6,39.75253
6651,2024-04-30,405,7,25.12149
6652,2024-08-13,144,12,44.88289
6653,2024-12-15,353,20,17.80111
6653,2024-12-15,403,2,84.57485
6654,2024-08-31,423,10,63.57411
6655,2025-04-24,393,2,69.95112
6655,2025-04-24,168,10,91.26205
6656,2025-03-15,370,1,38.19664
6656,2025-03-15,2,1,84.72409
6657,2024-11-10,354,5,60.83789
6658,2024-07-05,389,10,22.00308
6659,2025-04-24,9,15,76.37251
6660,2024-11-11,322,11,58.37019
6661,2024-10-17,430,11,53.80588
6662,2024-09-17,177,10,71.48075
6662,2024-09-17,116,5,39.25406
6663,2024-11-18,304,7,45.75351
6663,2024-11-18,250,5,59.62356
6664,2025-03-18,144,20,49.40513
6664,2025-03-18,482,5,34.15844
6665,2024-11-15,223,19,97.58482
6665,2024-11-15,302,1,71.89249
6666,2024-09-09,309,14,47.41549
6667,2025-03-13,262,19,31.5614
6668,2024-05-13,160,3,57.74467
6669,2025-02-07,384,18,91.94184
6669,2025-02-07,382,7,28.58012
6670,2025-04-09,459,4,59.20334
6671,2024-05-12,234,15,12.34549
6672,2024-09-13,186,9,87.97385
6673,2024-06-10,319,11,83.95346
6674,2025-02-25,22,13,71.33145
6675,2024-12-17,471,6,27.15665
6675,2024-12-17,376,6,60.18053
6676,2025-02-13,114,8,21.41869
6676,2025-02-13,202,5,39.21054
6677,2024-09-19,436,11,90.48848
6678,2024-05-03,437,3,50.40283
6679,2024-09-01,18,5,12.04589
6679,2024-09-01,92,5,15.83218
6680,2024-09-01,277,2,40.67266
6681,2024-12-18,161,12,99.31135
6682,2024-07-03,381,5,91.3917
6683,2024-05-03,471,16,59.7447
6683,2024-05-03,483,3,76.07215
6684,2024-11-22,329,20,74.71273
6685,2024-05-17,319,19,94.10686
6686,2024-08-12,109,15,28.35002
6686,2024-08-12,388,4,42.37572
6687,2024-12-10,166,15,23.26574
6687,2024-12-10,181,8,81.25563
6688,2024-09-03,367,8,50.86466
6689,2024-11-13,232,10,51.22979
6689,2024-11-13,369,9,52.70912
6690,2025-02-26,326,1,43.79315
6691,2024-08-17,329,17,28.15228
6691,2024-08-17,149,6,32.98505
6692,2024-07-24,255,15,25.91969
6693,2024-09-01,315,10,77.03986
6694,2024-09-27,12,4,84.03321
6695,2024-06-07,404,13,69.82107
6695,2024-06-07,415,9,75.73544
6696,2024-08-09,330,13,83.88889
6696,2024-08-09,125,1,62.53107
6697,2025-02-08,128,4,30.01928
6698,2025-04-15,75,18,67.58863
6699,2024-11-13,325,3,56.29843
6699,2024-11-13,211,1,71.95579
6700,2024-09-28,306,11,76.61381
6700,2024-09-28,152,8,23.21377
6701,2024-09-16,325,15,78.83531
6701,2024-09-16,5,4,78.1183
6702,2025-04-20,418,3,98.57277
6702,2025-04-20,25,10,92.96961
6703,2024-05-26,180,7,32.51054
6704,2024-06-02,268,1,27.82328
6705,2024-12-06,318,11,96.43724
6706,2025-03-24,242,3,30.09637
6706,2025-03-24,100,10,70.53254
6707,2024-12-22,7,12,85.79838
6707,2024-12-22,288,5,47.36896
6708,2025-04-14,158,4,13.68429
6709,2025-01-10,183,4,94.4621
6709,2025-01-10,398,5,96.5848
6710,2025-02-06,151,4,87.65743
6710,2025-02-06,258,5,27.18306
6711,2025-02-12,119,17,85.75358
6712,2024-05-10,44,4,34.88848
6713,2025-02-04,52,14,30.69874
6713,2025-02-04,18,10,42.10963
6714,2024-12-03,388,13,70.27725
6715,2025-02-04,327,13,94.29859
6716,2024-09-26,127,5,99.51426
6717,2025-02-27,399,8,83.75219
6718,2024-12-13,488,14,75.20947
6718,2024-12-13,495,2,41.88067
6719,2024-09-12,411,12,81.50568
6720,2025-01-21,363,8,43.71981
6720,2025-01-21,128,10,42.6597
6721,2024-11-25,416,12,52.19996
6722,2024-08-24,414,15,16.21168
6722,2024-08-24,473,4,50.05926
6723,2024-07-25,27,20,17.34781
6723,2024-07-25,63,7,58.16611
6724,2024-12-27,91,1,60.05361
6724,2024-12-27,45,7,14.04783
6725,2024-10-07,398,20,54.81067
6726,2024-09-29,9,5,42.36214
6727,2025-02-16,160,14,46.66815
6728,2024-07-25,439,14,26.94852
6729,2024-11-14,123,19,32.17376
6730,2025-02-06,450,13,17.35315
6731,2024-07-12,75,3,72.85974
6731,2024-07-12,268,8,18.79924
6732,2025-01-27,425,14,60.81977
6733,2024-10-19,210,14,28.03368
6734,2024-05-06,107,17,13.88263
6735,2025-04-08,439,15,80.00074
6736,2024-07-19,375,2,18.79915
6736,2024-07-19,472,9,80.44945
6737,2024-10-20,458,19,25.42673
6737,2024-10-20,290,6,84.32604
6738,2025-01-13,482,1,89.2037
6739,2025-02-13,430,4,15.36311
6740,2024-09-28,232,8,93.60525
6740,2024-09-28,199,9,26.41451
6741,2025-01-12,301,19,38.56933
6741,2025-01-12,341,10,78.52058
6742,2024-05-03,448,4,55.1296
6742,2024-05-03,13,7,25.94416
6743,2024-10-18,466,3,66.67992
6743,2024-10-18,108,9,10.69543
6744,2024-08-17,325,8,30.41445
6744,2024-08-17,339,9,75.98709
6745,2024-11-26,120,11,14.62522
6746,2024-12-16,200,9,34.99456
6747,2025-01-10,44,16,74.92767
6747,2025-01-10,407,7,90.70652
6748,2024-09-15,249,7,47.94285
6749,2024-10-01,401,6,11.33262
6749,2024-10-01,451,7,66.0285
6750,2024-10-13,116,12,76.90943
6751,2024-07-21,65,16,73.04053
6751,2024-07-21,449,5,14.67779
6752,2024-11-27,174,10,31.30835
6753,2024-10-06,324,13,53.88251
6754,2025-04-05,4,18,33.83553
6754,2025-04-05,171,8,87.39126
6755,2024-06-19,321,8,71.31248
6756,2024-12-31,146,3,43.41123
6757,2024-08-24,167,16,47.12454
6758,2024-05-31,67,4,51.80221
6758,2024-05-31,476,2,16.70756
6759,2024-11-30,450,7,42.62988
6760,2024-09-26,30,10,58.13509
6760,2024-09-26,190,7,36.86483
6761,2025-04-02,178,8,32.90774
6761,2025-04-02,240,7,51.76171
6762,2025-02-18,214,17,59.47142
6763,2025-03-14,270,7,77.52755
6764,2024-12-08,206,10,84.33468
6765,2025-02-20,171,6,59.2809
6766,2024-06-26,362,5,18.98131
6767,2024-09-20,446,19,74.86398
6768,2024-05-06,446,3,71.17664
6768,2024-05-06,370,7,17.3493
6769,2025-02-21,225,20,32.89347
6770,2024-06-26,84,11,95.4498
6770,2024-06-26,466,4,14.70137
6771,2024-12-31,135,14,53.57594
6772,2024-06-17,32,2,86.01572
6773,2024-09-11,188,18,16.20607
6774,2024-07-07,437,1,53.27056
6774,2024-07-07,192,9,28.89743
6775,2025-04-05,333,2,57.57731
6775,2025-04-05,481,6,92.52158
6776,2024-10-14,92,13,27.64561
6777,2025-01-05,64,13,45.73338
6778,2024-05-10,31,6,21.06551
6778,2024-05-10,49,3,12.58298
6779,2024-05-24,435,14,94.31989
6780,2024-12-16,235,9,59.11105
6781,2024-10-01,73,16,45.54958
6781,2024-10-01,260,5,13.83842
6782,2025-02-26,55,8,38.12136
6782,2025-02-26,97,4,68.91771
6783,2025-02-23,131,8,31.92746
6784,2024-09-03,341,2,24.72906
6784,2024-09-03,98,1,25.9151
6785,2024-09-02,308,2,87.29707
6786,2024-08-17,50,1,17.47542
6787,2024-10-24,60,15,89.59921
6788,2024-12-20,64,15,85.03625
6789,2024-10-28,160,14,61.49704
6789,2024-10-28,194,3,53.88163
6790,2024-10-07,144,3,92.31885
6791,2024-11-06,337,5,10.66268
6792,2024-09-25,90,8,36.35627
6793,2025-01-30,456,20,23.99556
6794,2025-02-26,412,3,87.602
6794,2025-02-26,490,1,97.79157
6795,2024-07-26,164,16,96.82643
6795,2024-07-26,116,3,84.44854
6796,2025-04-25,35,14,16.99035
6796,2025-04-25,200,5,20.07621
6797,2024-07-26,208,11,41.53894
6798,2024-10-02,475,15,10.86606
6798,2024-10-02,316,2,43.46321
6799,2024-06-18,447,1,80.5194
6800,2024-08-31,178,3,21.68353
6801,2024-05-28,325,14,96.09336
6802,2024-06-14,426,6,85.06163
6803,2024-11-28,75,12,24.97437
6804,2025-03-01,378,1,10.9446
6805,2024-06-10,201,6,89.06291
6806,2025-03-23,359,15,96.08046
6807,2024-12-07,380,17,12.01119
6807,2024-12-07,246,10,30.06336
6808,2024-11-17,351,12,47.62769
6809,2024-12-06,134,7,70.51932
6809,2024-12-06,325,7,22.14696
6810,2024-07-03,439,11,48.88071
6810,2024-07-03,64,8,60.96744
6811,2024-06-24,74,10,97.86745
6812,2024-09-17,272,3,64.78039
6813,2024-06-09,220,8,10.38897
6814,2024-11-22,351,20,48.21095
6815,2025-04-11,31,5,19.4691
6815,2025-04-11,301,4,61.04553
6816,2024-07-23,500,12,96.09454
6817,2025-04-27,23,1,29.90597
6818,2024-08-26,219,8,88.07617
6818,2024-08-26,76,4,36.79498
6819,2024-09-08,418,6,81.58849
6819,2024-09-08,319,8,41.17761
6820,2025-03-28,144,19,83.52106
6820,2025-03-28,108,8,52.86243
6821,2025-01-14,178,17,92.62651
6821,2025-01-14,173,8,63.07627
6822,2024-06-14,219,11,12.32085
6822,2024-06-14,422,6,85.91367
6823,2024-10-07,357,19,93.72207
6823,2024-10-07,7,2,79.50147
6824,2024-12-01,298,7,85.47259
6825,2024-06-03,137,20,90.46042
6825,2024-06-03,41,1,10.63264
6826,2024-05-20,35,15,35.18276
6826,2024-05-20,476,2,42.19802
6827,2024-11-24,90,15,71.5481
6828,2024-08-13,179,3,27.97742
6829,2024-05-14,470,20,66.48346
6829,2024-05-14,38,7,11.50196
6830,2024-11-11,189,7,12.57015
6831,2024-10-23,37,7,54.41718
6832,2024-10-19,462,16,32.54817
6833,2024-09-23,245,6,10.94931
6833,2024-09-23,384,10,18.2339
6834,2025-04-21,385,14,69.80973
6835,2024-07-14,278,6,75.11744
6836,2025-04-24,333,8,32.72904
6837,2024-10-17,460,9,78.5619
6837,2024-10-17,190,3,62.25237
6838,2024-07-18,240,7,66.68133
6838,2024-07-18,250,5,39.77089
6839,2024-05-05,469,10,34.64272
6840,2025-02-11,268,11,10.43605
6841,2024-10-30,167,11,55.46775
6842,2024-05-29,82,3,39.43275
6843,2025-02-25,214,11,80.60906
6844,2025-04-24,326,5,46.82178
6845,2025-03-27,339,17,56.38787
6845,2025-03-27,189,1,46.09356
6846,2024-06-14,155,17,16.79392
6847,2024-11-18,122,15,29.98522
6848,2025-04-10,228,11,82.04898
6848,2025-04-10,142,8,62.64064
6849,2024-07-10,170,17,52.84945
6850,2024-11-23,282,12,45.6453
6851,2025-03-13,273,6,97.20811
6852,2024-09-13,218,19,21.99871
6853,2024-09-23,297,13,87.46045
6854,2025-03-07,215,17,26.00048
6855,2024-12-28,76,14,82.77182
6856,2025-04-30,377,3,82.24866
6857,2024-06-11,9,18,18.73815
6857,2024-06-11,446,4,89.98571
6858,2024-09-08,382,17,31.75731
6858,2024-09-08,335,4,25.93305
6859,2024-11-20,4,18,69.09862
6859,2024-11-20,497,5,74.96628
6860,2025-03-31,469,3,13.87367
6861,2024-06-30,489,1,67.55071
6862,2025-04-01,165,6,34.47819
6863,2025-03-13,477,8,87.70452
6864,2025-01-10,72,8,43.17379
6864,2025-01-10,243,9,75.5938
6865,2025-02-11,482,6,97.87168
6866,2024-09-17,8,3,86.83921
6867,2024-06-05,117,12,47.55573
6868,2025-03-13,105,19,38.75711
6868,2025-03-13,233,1,34.2286
6869,2024-11-11,447,17,97.89455
6869,2024-11-11,447,5,61.84182
6870,2024-08-24,211,4,77.57801
6870,2024-08-24,350,8,97.24471
6871,2024-09-22,405,7,56.18599
6871,2024-09-22,83,10,62.66448
6872,2024-09-22,465,4,14.55895
6873,2024-07-10,124,14,44.30957
6873,2024-07-10,368,8,65.57106
6874,2025-02-14,245,10,35.44779
6875,2024-11-02,92,6,96.27963
6876,2025-03-31,317,18,49.82932
6876,2025-03-31,342,3,56.59442
6877,2025-03-11,77,15,19.18853
6878,2025-03-27,76,12,88.83342
6879,2024-10-14,39,13,15.62887
6879,2024-10-14,178,7,76.39919
6880,2024-10-11,393,10,88.05826
6881,2025-04-09,274,20,39.28319
6881,2025-04-09,473,9,23.11893
6882,2025-01-07,146,5,94.8182
6882,2025-01-07,450,7,75.73718
6883,2024-10-01,74,6,13.51597
6884,2025-01-08,176,6,20.27808
6885,2024-12-23,218,19,44.08974
6885,2024-12-23,7,5,88.11668
6886,2025-01-09,494,1,51.3779
6886,2025-01-09,487,6,69.90727
6887,2024-12-16,3,17,66.52627
6888,2025-02-26,44,20,88.4358
6889,2024-04-30,468,1,16.67253
6890,2024-11-13,81,16,24.43966
6891,2024-11-07,251,13,90.79013
6892,2024-12-12,139,1,23.53944
6892,2024-12-12,248,3,74.92808
6893,2025-04-02,12,18,90.84639
6894,2024-06-29,349,11,87.90338
6895,2024-11-06,461,3,32.9576
6895,2024-11-06,441,2,38.98198
6896,2024-11-12,423,17,27.6539
6897,2025-04-20,413,6,79.7095
6897,2025-04-20,122,9,17.15082
6898,2025-04-24,382,6,90.56327
6899,2024-07-01,415,19,91.73349
6900,2025-01-30,467,14,49.56598
6900,2025-01-30,498,2,89.92061
6901,2024-08-23,355,12,43.08914
6902,2024-10-18,164,12,64.3798
6903,2025-01-21,236,3,99.76737
6903,2025-01-21,311,2,69.46055
6904,2024-06-09,246,16,82.3263
6904,2024-06-09,25,1,96.60482
6905,2024-10-26,350,5,46.6483
6906,2025-01-08,228,1,20.15678
6906,2025-01-08,402,1,75.09493
6907,2024-07-25,92,4,30.54103
6908,2024-09-09,369,5,29.34
6909,2024-08-09,108,11,73.61495
6909,2024-08-09,259,9,71.83508
6910,2024-09-15,69,18,50.8778
6911,2025-03-25,6,5,44.18467
6912,2024-06-21,232,10,92.3972
6913,2024-06-07,234,11,31.6984
6914,2025-01-20,342,9,27.42747
