id,fecha,id_cliente,id_corresponsal
2641,2024-06-06,654,473
2642,2024-08-16,750,705
2643,2024-07-04,705,993
2644,2025-01-24,556,585
2645,2024-11-21,66,775
2646,2025-04-11,16,562
2647,2024-07-09,878,376
2648,2024-12-13,971,45
2649,2024-09-12,963,43
2650,2024-08-18,790,724
2651,2024-10-22,139,813
2652,2024-12-23,780,98
2653,2024-12-27,812,116
2654,2024-10-28,248,514
2655,2024-05-06,621,707
2656,2024-06-01,444,905
2657,2024-11-11,942,666
2658,2025-01-14,341,980
2659,2024-12-19,415,497
2660,2024-09-11,678,440
2661,2025-02-09,894,5
2662,2024-10-24,771,199
2663,2024-07-25,753,485
2664,2025-04-08,26,508
2665,2024-05-06,593,881
2666,2024-09-25,145,541
2667,2024-09-17,309,910
2668,2024-11-13,121,195
2669,2024-12-23,782,367
2670,2025-02-18,860,979
2671,2025-03-02,51,689
2672,2024-11-07,467,578
2673,2024-06-21,959,85
2674,2025-04-28,613,131
2675,2025-03-28,34,287
2676,2024-10-28,403,624
2677,2024-05-08,348,390
2678,2025-03-16,782,626
2679,2024-05-16,279,670
2680,2024-10-30,78,681
2681,2024-12-15,833,71
2682,2024-11-18,422,255
2683,2024-09-04,607,801
2684,2024-12-17,943,204
2685,2024-08-12,622,56
2686,2024-09-09,631,819
2687,2024-08-20,711,737
2688,2025-03-06,516,927
2689,2025-01-28,577,413
2690,2025-02-02,656,814
2691,2024-10-21,236,5
2692,2024-12-03,227,653
2693,2024-12-27,570,590
2694,2024-09-29,570,544
2695,2025-01-26,318,109
2696,2024-08-06,660,784
2697,2024-05-05,212,169
2698,2025-01-27,940,325
2699,2024-05-02,553,830
2700,2025-01-13,207,216
2701,2025-04-27,975,123
2702,2024-07-26,202,666
2703,2025-03-01,591,609
2704,2024-12-29,29,721
2705,2024-07-12,67,961
2706,2024-06-10,339,528
2707,2024-12-25,102,2
2708,2024-08-18,686,721
2709,2024-09-03,936,231
2710,2024-07-28,132,521
2711,2025-03-20,893,453
2712,2024-07-09,516,138
2713,2025-02-27,851,968
2714,2024-06-26,931,13
2715,2025-01-14,629,432
2716,2024-10-20,876,823
2717,2024-07-15,174,618
2718,2025-04-11,444,213
2719,2024-09-19,313,901
2720,2024-08-23,130,698
2721,2024-10-22,718,105
2722,2025-03-01,779,44
2723,2025-01-19,568,514
2724,2024-06-01,108,300
2725,2024-08-08,512,56
2726,2025-02-05,501,781
2727,2024-06-12,600,594
2728,2024-11-03,992,205
2729,2024-12-24,978,396
2730,2024-05-28,313,809
2731,2024-08-27,276,436
2732,2024-09-17,916,784
2733,2024-10-02,385,842
2734,2025-03-30,504,637
2735,2025-04-22,687,637
2736,2024-05-01,404,689
2737,2024-09-30,1,598
2738,2025-01-21,336,292
2739,2024-11-06,167,443
2740,2024-09-03,247,28
2741,2024-09-24,255,55
2742,2024-10-03,264,259
2743,2024-09-20,280,365
2744,2025-04-29,936,955
2745,2024-08-03,189,611
2746,2025-04-17,482,206
2747,2024-10-27,706,84
2748,2025-04-22,379,278
2749,2024-11-20,378,7
2750,2025-04-18,654,34
2751,2025-03-30,926,434
2752,2024-06-25,785,404
2753,2025-01-08,881,915
2754,2024-06-13,324,52
2755,2025-02-21,347,537
2756,2025-03-08,900,74
2757,2024-11-07,31,32
2758,2025-02-09,726,28
2759,2024-07-18,194,932
2760,2024-05-09,810,282
2761,2025-04-10,157,101
2762,2024-10-29,238,151
2763,2024-08-30,392,800
2764,2025-03-02,853,702
2765,2024-07-03,542,822
2766,2024-07-23,11,212
2767,2024-12-05,264,56
2768,2025-03-06,371,601
2769,2025-02-02,971,200
2770,2024-08-29,226,930
2771,2024-09-09,890,895
2772,2024-07-07,672,280
2773,2024-10-18,28,808
2774,2025-03-15,125,946
2775,2025-01-28,997,916
2776,2024-11-10,340,157
2777,2024-11-27,812,71
2778,2025-04-11,509,264
2779,2024-05-06,878,547
2780,2024-10-07,166,290
2781,2024-11-25,823,770
2782,2024-05-28,731,671
2783,2024-06-04,204,220
2784,2024-08-21,252,423
2785,2025-01-29,917,805
2786,2024-08-15,420,424
2787,2025-04-06,154,541
2788,2024-12-08,8,744
2789,2024-10-30,533,524
2790,2024-10-01,118,906
2791,2024-09-29,133,399
2792,2024-10-14,110,69
2793,2024-08-30,2,287
2794,2024-05-25,393,737
2795,2025-01-11,300,119
2796,2025-01-25,548,480
2797,2025-02-02,81,461
2798,2025-04-04,850,753
2799,2024-10-11,798,14
2800,2024-07-12,838,32
2801,2025-01-23,100,150
2802,2025-01-27,102,744
2803,2024-07-26,641,740
2804,2024-05-10,390,3
2805,2024-12-18,94,810
2806,2024-07-29,759,262
2807,2025-01-29,999,215
2808,2024-08-17,696,689
2809,2025-01-24,809,955
2810,2024-08-27,657,813
2811,2025-02-03,371,811
2812,2024-05-01,568,110
2813,2024-12-06,645,147
2814,2024-10-10,266,14
2815,2024-07-22,201,490
2816,2025-03-03,384,295
2817,2025-03-24,922,175
2818,2024-09-23,34,696
2819,2025-04-10,873,488
2820,2024-09-16,414,429
2821,2024-09-01,128,348
2822,2025-01-11,950,199
2823,2024-09-20,571,939
2824,2024-09-21,654,530
2825,2024-08-11,242,33
2826,2024-06-17,112,735
2827,2024-08-14,719,184
2828,2024-07-28,272,328
2829,2024-12-21,472,16
2830,2024-06-16,651,209
2831,2024-12-08,271,367
2832,2025-03-01,659,263
2833,2024-11-27,650,763
2834,2025-01-09,287,495
2835,2024-06-12,597,814
2836,2024-11-22,30,128
2837,2024-04-30,718,587
2838,2024-11-02,879,136
2839,2024-06-08,303,613
2840,2024-05-08,59,799
2841,2025-02-17,160,658
2842,2024-12-16,239,274
2843,2024-09-15,936,657
2844,2024-11-23,661,951
2845,2025-02-07,323,25
2846,2025-04-23,800,36
2847,2024-09-11,871,250
2848,2024-10-03,264,364
2849,2024-05-22,415,961
2850,2024-05-23,603,825
2851,2024-10-27,48,400
2852,2024-07-05,58,482
2853,2024-05-01,136,708
2854,2024-05-10,953,582
2855,2024-12-07,454,599
2856,2025-04-23,725,862
2857,2024-08-10,44,759
2858,2025-03-13,239,252
2859,2024-10-14,190,924
2860,2025-04-02,356,603
2861,2024-07-16,428,202
2862,2024-12-15,152,688
2863,2024-08-12,596,28
2864,2024-10-14,638,729
2865,2025-03-24,373,978
2866,2024-07-28,743,860
2867,2025-01-07,35,283
2868,2024-08-04,26,835
2869,2024-09-11,702,975
2870,2024-08-12,986,531
2871,2024-12-04,11,334
2872,2025-03-29,285,159
2873,2025-04-01,41,50
2874,2024-11-21,641,266
2875,2024-08-31,948,947
2876,2024-11-12,541,728
2877,2025-02-26,650,864
2878,2024-12-05,177,244
2879,2024-09-04,403,444
2880,2025-01-18,907,317
2881,2025-02-16,635,377
2882,2024-07-04,949,636
2883,2025-04-09,794,935
2884,2024-07-29,106,61
2885,2024-07-30,694,141
2886,2024-10-27,2,771
2887,2025-03-10,680,643
2888,2024-10-09,638,733
2889,2025-02-13,991,421
2890,2025-03-01,289,757
2891,2025-04-28,311,86
2892,2025-03-11,340,774
2893,2024-11-23,595,782
2894,2024-05-12,14,13
2895,2024-09-26,891,554
2896,2024-12-24,242,497
2897,2025-03-29,684,906
2898,2024-06-02,68,611
2899,2024-06-04,666,615
2900,2024-12-27,622,435
2901,2024-07-10,107,610
2902,2024-10-29,739,814
2903,2024-06-11,655,981
2904,2024-11-03,528,849
2905,2025-03-30,386,10
2906,2024-11-18,880,463
2907,2024-08-29,509,635
2908,2024-11-02,734,980
2909,2024-10-19,254,17
2910,2024-07-23,798,56
2911,2025-03-06,251,855
2912,2024-08-03,415,213
2913,2024-07-07,889,599
2914,2025-01-25,374,144
2915,2024-07-28,212,662
2916,2024-11-19,325,38
2917,2024-12-28,368,271
2918,2024-05-10,771,776
2919,2025-01-07,130,300
2920,2025-04-27,477,938
2921,2024-08-21,151,635
2922,2024-11-10,713,422
2923,2024-04-30,844,58
2924,2025-04-13,928,579
2925,2024-11-11,564,262
2926,2024-10-25,308,16
2927,2025-01-11,177,930
2928,2024-06-09,125,734
2929,2024-06-26,18,240
2930,2025-01-13,324,298
2931,2024-09-21,115,596
2932,2024-07-16,431,359
2933,2024-06-28,130,33
2934,2025-03-08,970,621
2935,2024-11-06,80,237
2936,2024-05-22,322,570
2937,2024-09-17,478,195
2938,2024-09-26,246,240
2939,2025-01-06,126,329
2940,2024-10-29,622,418
2941,2024-10-06,181,317
2942,2024-07-05,637,446
2943,2025-01-19,656,542
2944,2024-05-01,824,203
2945,2025-04-09,265,599
2946,2024-11-14,780,259
2947,2024-07-10,242,714
2948,2025-02-22,251,997
2949,2024-11-21,315,222
2950,2024-10-23,318,575
2951,2024-12-14,20,732
2952,2024-08-30,513,455
2953,2024-12-07,614,686
2954,2025-01-09,325,93
2955,2024-11-13,109,643
2956,2024-10-10,557,102
2957,2025-03-15,72,158
2958,2024-12-01,222,621
2959,2024-06-18,33,527
2960,2024-11-24,894,150
2961,2024-06-10,985,302
2962,2025-02-13,786,461
2963,2024-08-06,200,77
2964,2024-10-25,638,135
2965,2025-03-15,468,674
2966,2024-07-09,21,818
2967,2024-05-25,229,918
2968,2025-01-06,881,376
2969,2024-12-24,221,749
2970,2024-08-27,780,324
2971,2024-11-02,475,76
2972,2024-06-19,647,477
2973,2025-02-04,592,159
2974,2024-07-21,203,524
2975,2024-08-01,173,893
2976,2024-11-27,596,594
2977,2025-03-09,100,262
2978,2025-04-08,946,551
2979,2024-10-21,202,208
2980,2025-01-18,782,646
2981,2024-07-04,289,327
2982,2024-10-13,922,549
2983,2024-12-05,415,872
2984,2024-12-10,40,518
2985,2024-07-16,161,838
2986,2024-07-02,390,354
2987,2024-09-29,114,784
2988,2024-06-10,584,8
2989,2024-07-22,838,632
2990,2024-11-27,408,924
2991,2025-04-15,5,466
2992,2024-11-24,315,253
2993,2025-04-01,975,717
2994,2025-03-09,871,946
2995,2024-07-16,585,58
2996,2025-02-15,344,919
2997,2024-07-15,676,941
2998,2024-05-17,687,870
2999,2025-03-16,960,525
3000,2025-01-20,99,1000
3001,2025-04-13,907,746
3002,2024-09-08,981,453
3003,2024-08-14,410,191
3004,2024-05-27,993,181
3005,2024-11-04,586,305
3006,2025-01-28,58,538
3007,2024-06-12,769,851
3008,2024-10-01,21,38
3009,2024-05-08,553,550
3010,2024-12-16,947,644
3011,2024-11-17,477,529
3012,2024-06-09,661,749
3013,2025-03-28,763,856
3014,2024-12-12,110,247
3015,2024-11-24,194,685
3016,2024-08-03,317,82
3017,2024-12-20,388,241
3018,2025-04-25,85,202
3019,2025-02-14,243,570
3020,2024-10-15,45,42
3021,2024-12-08,63,692
3022,2024-08-27,3,440
3023,2024-07-12,115,907
3024,2025-03-12,94,524
3025,2025-01-31,641,864
3026,2024-08-03,352,926
3027,2025-01-29,877,517
3028,2024-10-10,79,922
3029,2025-02-07,983,494
3030,2024-06-03,85,426
3031,2024-08-21,85,78
3032,2024-10-20,394,65
3033,2024-05-31,734,120
3034,2024-06-22,462,832
3035,2025-01-02,933,650
3036,2025-02-02,995,867
3037,2025-01-16,864,735
3038,2024-12-05,477,556
3039,2024-08-22,400,756
3040,2024-05-25,805,768
3041,2025-04-27,852,671
3042,2024-12-09,988,330
3043,2024-12-05,765,210
3044,2024-07-30,934,357
3045,2025-03-18,524,157
3046,2025-04-23,683,52
3047,2024-11-07,128,431
3048,2025-02-05,3,501
3049,2024-11-03,496,151
3050,2024-07-03,770,457
3051,2024-07-12,108,883
3052,2024-07-31,749,766
3053,2025-03-19,136,752
3054,2024-08-10,776,215
3055,2024-07-08,353,284
3056,2024-05-26,935,703
3057,2025-04-29,409,453
3058,2024-05-25,637,559
3059,2024-09-20,906,695
3060,2024-09-26,768,418
3061,2024-10-01,128,720
3062,2024-12-30,940,648
3063,2024-10-11,591,369
3064,2024-10-17,870,961
3065,2025-03-23,798,739
3066,2024-09-22,900,183
3067,2024-08-02,426,524
3068,2024-12-31,752,905
3069,2024-06-16,669,581
3070,2024-07-17,635,750
3071,2024-08-19,20,84
3072,2024-07-08,577,248
3073,2024-11-11,619,440
3074,2024-11-28,204,652
3075,2024-04-30,307,868
3076,2024-12-15,13,349
3077,2024-09-14,217,560
3078,2025-04-29,322,720
3079,2024-09-28,166,169
3080,2024-05-17,884,153
3081,2025-04-16,936,352
3082,2025-03-03,995,724
3083,2024-07-06,293,595
3084,2025-04-21,546,377
3085,2024-12-19,884,84
3086,2024-05-25,183,901
3087,2025-03-29,310,736
3088,2024-10-28,731,493
3089,2024-09-02,400,9
3090,2024-06-11,947,122
3091,2025-01-21,533,905
3092,2024-09-12,563,531
3093,2024-12-28,632,26
3094,2025-04-27,188,147
3095,2025-03-18,228,357
3096,2024-07-17,462,545
3097,2024-09-25,248,806
3098,2025-04-26,791,103
3099,2025-03-02,719,461
3100,2025-02-27,680,713
3101,2024-12-31,862,572
3102,2025-02-08,111,296
3103,2024-08-27,593,916
3104,2024-11-16,775,443
3105,2024-09-29,91,52
3106,2025-01-24,963,936
3107,2024-12-03,473,185
3108,2024-12-23,247,48
3109,2025-04-21,550,901
3110,2024-06-24,406,383
3111,2025-01-07,75,451
3112,2025-02-12,688,104
3113,2024-07-02,621,787
3114,2024-08-28,458,735
3115,2024-06-06,791,318
3116,2025-03-05,145,17
3117,2024-07-17,502,179
3118,2024-06-23,917,967
3119,2025-01-29,695,295
3120,2024-06-02,862,689
3121,2024-07-30,191,236
3122,2024-09-11,818,168
3123,2024-05-12,167,75
3124,2024-09-12,985,896
3125,2024-06-19,611,883
3126,2025-03-03,159,11
3127,2024-06-23,747,798
3128,2024-06-07,881,436
3129,2024-08-03,90,166
3130,2024-05-13,923,957
3131,2024-11-26,526,924
3132,2024-12-12,996,425
3133,2024-08-18,704,122
3134,2024-07-07,619,197
3135,2024-12-18,266,679
3136,2024-08-21,45,789
3137,2024-08-20,635,265
3138,2024-09-07,567,16
3139,2024-10-01,211,679
3140,2025-01-02,970,966
3141,2024-11-18,812,771
3142,2024-06-04,769,206
3143,2024-05-03,468,145
3144,2025-04-08,31,133
3145,2025-01-18,951,697
3146,2024-09-17,771,648
3147,2024-05-06,393,92
3148,2024-10-12,740,459
3149,2024-10-14,319,430
3150,2024-11-23,327,822
3151,2024-09-25,545,157
3152,2025-04-27,127,579
3153,2024-09-03,450,710
3154,2024-06-05,195,227
3155,2025-04-16,470,960
3156,2025-01-19,400,596
3157,2025-02-17,328,120
3158,2024-11-10,998,666
3159,2025-02-18,342,703
3160,2024-08-04,842,254
3161,2025-04-06,824,614
3162,2024-07-26,573,515
3163,2025-03-15,731,586
3164,2024-09-27,62,286
3165,2024-09-05,396,920
3166,2025-03-05,370,134
3167,2025-04-06,502,198
3168,2025-02-16,673,429
3169,2024-05-01,138,564
3170,2024-08-09,763,259
3171,2025-04-01,119,530
3172,2024-10-13,41,174
3173,2025-02-23,762,887
3174,2024-08-05,749,732
3175,2024-05-08,956,237
3176,2025-01-17,381,559
3177,2024-09-02,199,628
3178,2025-02-19,868,227
3179,2024-06-25,648,804
3180,2025-02-11,154,982
3181,2025-03-13,990,630
3182,2024-09-28,644,238
3183,2024-06-06,311,825
3184,2024-09-13,959,135
3185,2024-11-18,540,471
3186,2024-08-15,157,871
3187,2024-08-11,151,899
3188,2025-04-14,641,868
3189,2024-08-26,298,968
3190,2025-02-12,141,475
3191,2024-09-07,722,591
3192,2024-09-15,801,432
3193,2025-04-24,208,375
3194,2024-12-10,189,715
3195,2024-11-23,346,442
3196,2024-11-12,703,659
3197,2024-05-25,148,401
3198,2025-02-20,510,899
3199,2024-05-08,992,404
3200,2024-12-28,660,843
3201,2025-02-05,152,163
3202,2025-04-18,45,941
3203,2024-06-23,13,20
3204,2024-06-09,60,867
3205,2024-07-19,479,407
3206,2024-12-29,555,626
3207,2024-09-25,553,18
3208,2024-12-08,408,637
3209,2025-02-10,728,434
3210,2024-09-17,570,944
3211,2025-01-15,941,117
3212,2024-12-25,554,669
3213,2025-04-16,792,294
3214,2024-11-29,430,59
3215,2024-07-13,31,561
3216,2024-12-30,464,323
3217,2024-06-01,680,511
3218,2024-12-29,422,116
3219,2025-04-12,535,412
3220,2024-09-23,360,708
3221,2025-04-21,124,190
3222,2025-03-29,444,359
3223,2025-01-30,814,945
3224,2024-12-26,862,275
3225,2024-05-03,428,580
3226,2024-10-12,49,143
3227,2025-02-13,92,951
3228,2024-09-22,312,580
3229,2025-02-03,712,319
3230,2025-04-10,394,72
3231,2024-06-23,156,127
3232,2024-07-03,526,994
3233,2024-06-07,125,809
3234,2024-05-11,622,674
3235,2024-08-14,158,258
3236,2024-07-01,237,413
3237,2025-04-13,72,907
3238,2024-12-20,314,735
3239,2024-11-13,512,273
3240,2024-08-03,739,309
3241,2024-08-01,141,187
3242,2025-02-23,107,965
3243,2025-04-23,335,768
3244,2024-06-27,33,295
3245,2024-08-01,658,500
3246,2024-05-05,784,354
3247,2024-09-27,962,372
3248,2024-07-11,46,877
3249,2024-07-18,214,244
3250,2025-03-07,409,863
3251,2025-04-25,376,561
3252,2024-05-13,948,926
3253,2024-09-23,595,573
3254,2024-12-28,839,892
3255,2025-02-28,945,700
3256,2024-06-22,275,985
3257,2024-05-08,533,318
3258,2024-10-23,933,595
3259,2024-06-21,536,140
3260,2025-04-25,751,718
3261,2024-05-14,61,53
3262,2024-09-06,282,889
3263,2025-04-01,325,426
3264,2024-06-22,206,803
3265,2025-01-16,178,98
3266,2024-12-09,30,385
3267,2024-08-15,473,66
3268,2025-03-18,130,146
3269,2024-12-08,923,213
3270,2024-07-17,440,257
3271,2024-06-16,598,495
3272,2024-08-28,73,664
3273,2025-04-17,262,271
3274,2024-07-25,643,927
3275,2025-01-12,425,685
3276,2025-04-16,509,26
3277,2024-05-04,278,166
3278,2024-09-29,992,906
3279,2024-12-24,47,52
3280,2025-01-13,960,68
3281,2024-11-08,277,984
3282,2024-12-02,298,371
3283,2025-01-28,573,566
3284,2024-12-07,568,980
3285,2024-08-04,918,506
3286,2025-04-07,961,102
3287,2024-06-07,181,158
3288,2025-03-27,86,684
3289,2025-01-03,394,350
3290,2024-10-31,177,681
3291,2024-05-13,89,858
3292,2024-12-19,320,598
3293,2024-08-24,263,116
3294,2025-04-11,725,764
3295,2025-02-14,545,890
3296,2025-01-17,774,909
3297,2024-10-12,216,604
3298,2024-08-28,681,915
3299,2025-02-06,860,937
3300,2024-07-25,538,534
3301,2024-12-26,793,3
3302,2024-07-07,644,219
3303,2025-03-11,856,967
3304,2025-02-01,888,768
3305,2024-10-19,677,900
3306,2024-07-31,749,379
3307,2024-07-22,460,460
3308,2025-04-23,412,548
3309,2024-10-14,215,40
3310,2024-12-08,28,900
3311,2024-08-02,327,865
3312,2025-01-05,79,321
3313,2025-01-08,830,982
3314,2024-06-06,445,994
3315,2024-09-11,973,80
3316,2024-05-12,927,800
3317,2024-05-12,946,255
3318,2024-11-20,871,629
3319,2025-04-14,909,407
3320,2024-06-10,100,926
3321,2024-08-16,653,463
3322,2024-09-16,296,125
3323,2024-08-27,741,888
3324,2024-10-23,513,252
3325,2024-09-03,515,393
3326,2024-05-02,109,259
3327,2024-08-15,726,555
3328,2025-04-24,258,808
3329,2025-04-29,228,594
3330,2025-03-07,786,497
3331,2025-01-24,349,180
3332,2024-11-16,914,820
3333,2024-10-28,954,840
3334,2024-10-02,277,31
3335,2025-01-05,700,170
3336,2024-07-11,513,87
3337,2025-01-13,907,471
3338,2024-10-31,561,899
3339,2025-02-19,371,165
3340,2024-06-24,662,467
3341,2025-01-25,762,213
3342,2025-03-24,522,597
3343,2025-04-15,951,262
3344,2024-06-03,200,754
3345,2024-05-14,827,798
3346,2025-01-07,732,90
3347,2024-10-12,24,137
3348,2024-05-31,902,525
3349,2025-02-22,304,876
3350,2025-03-04,172,342
3351,2024-10-19,964,484
3352,2025-04-06,482,735
3353,2025-01-07,582,69
3354,2024-09-21,553,120
3355,2024-09-17,770,496
3356,2025-02-26,718,46
3357,2024-05-24,536,674
3358,2024-06-15,815,866
3359,2024-09-15,40,776
3360,2024-10-03,330,975
3361,2025-02-26,247,737
3362,2025-02-06,221,839
3363,2024-11-09,911,301
3364,2025-04-09,812,164
3365,2025-04-24,747,46
3366,2025-04-24,550,655
3367,2025-02-27,424,725
3368,2025-01-06,281,461
3369,2025-03-30,118,51
3370,2025-02-21,608,627
3371,2024-10-08,525,350
3372,2024-06-02,752,609
3373,2024-05-10,795,530
3374,2024-07-22,862,161
3375,2025-01-02,765,121
3376,2024-10-19,584,425
3377,2024-07-20,743,874
3378,2024-07-13,956,304
3379,2024-07-25,350,811
3380,2024-12-28,887,951
3381,2024-06-02,156,328
3382,2024-07-18,391,904
3383,2025-02-05,884,336
3384,2025-04-30,96,935
3385,2024-09-21,559,899
3386,2024-11-03,475,643
3387,2025-03-11,931,665
3388,2024-10-25,997,858
3389,2025-02-27,294,514
3390,2025-01-03,465,209
3391,2025-04-28,779,955
3392,2024-11-12,698,376
3393,2024-09-26,304,704
3394,2024-12-09,104,348
3395,2025-01-04,704,79
3396,2025-01-17,777,505
3397,2024-07-20,165,250
3398,2025-03-14,730,191
3399,2024-08-06,498,600
3400,2025-04-14,726,860
3401,2024-07-06,810,439
3402,2024-10-17,275,180
3403,2024-09-16,75,797
3404,2024-11-23,172,305
3405,2025-03-30,509,694
3406,2024-11-12,467,314
3407,2024-05-16,160,303
3408,2024-05-03,15,661
3409,2024-12-11,877,824
3410,2024-09-24,114,233
3411,2024-11-10,466,595
3412,2024-07-13,764,662
3413,2024-06-12,298,419
3414,2025-04-15,426,631
3415,2024-06-25,574,347
3416,2024-06-27,385,321
3417,2024-12-17,467,446
3418,2024-11-23,139,894
3419,2025-04-26,266,38
3420,2024-08-26,735,749
3421,2024-12-21,198,161
3422,2025-01-21,624,70
3423,2025-01-30,117,859
3424,2024-05-04,725,159
3425,2025-02-18,117,843
3426,2024-10-19,828,699
3427,2024-12-01,538,333
3428,2025-01-11,119,409
3429,2024-05-05,723,682
3430,2024-12-23,841,888
3431,2024-10-02,766,389
3432,2024-10-05,1,483
3433,2024-10-26,617,919
3434,2025-02-01,91,638
3435,2024-12-14,515,396
3436,2024-07-10,764,870
3437,2025-01-07,980,584
3438,2024-12-13,536,249
3439,2025-04-28,566,689
3440,2024-06-09,565,275
3441,2024-09-11,914,650
3442,2024-11-06,180,858
3443,2025-03-29,995,492
3444,2024-07-24,59,264
3445,2024-10-30,833,802
3446,2024-11-02,721,86
3447,2024-08-08,244,524
3448,2024-10-30,199,826
3449,2024-10-17,304,584
3450,2024-08-14,732,617
3451,2024-12-18,841,7
3452,2024-06-14,376,243
3453,2024-07-24,772,136
3454,2025-02-18,635,508
3455,2024-12-10,644,402
3456,2024-07-26,129,675
3457,2024-12-10,36,895
3458,2024-08-02,600,99
3459,2025-03-29,740,267
3460,2025-03-30,778,798
3461,2024-07-01,478,68
3462,2024-06-16,411,385
3463,2025-02-01,795,769
3464,2024-07-11,972,960
3465,2025-04-22,767,400
3466,2024-09-27,465,884
3467,2024-10-27,470,529
3468,2024-12-04,681,905
3469,2024-10-08,82,208
3470,2025-03-09,768,802
3471,2024-05-13,822,674
3472,2025-01-08,234,795
3473,2025-02-06,647,181
3474,2024-11-06,455,967
3475,2025-03-26,189,290
3476,2024-06-30,925,830
3477,2024-09-03,58,440
3478,2025-01-05,591,600
3479,2025-03-12,210,617
3480,2024-11-06,525,244
3481,2024-12-16,506,365
3482,2024-10-24,918,711
3483,2024-07-20,305,362
3484,2024-06-13,649,641
3485,2024-11-26,550,251
3486,2025-04-14,229,681
3487,2024-08-25,107,771
3488,2024-05-17,542,115
3489,2024-06-12,475,300
3490,2025-02-06,769,771
3491,2025-02-25,69,303
3492,2025-01-12,823,873
3493,2025-04-26,334,430
3494,2024-12-08,771,324
3495,2024-08-28,207,245
3496,2024-08-31,421,579
3497,2025-04-16,631,8
3498,2025-01-18,175,625
3499,2024-05-03,958,818
3500,2024-10-24,117,291
3501,2025-01-22,684,112
3502,2024-09-26,668,232
3503,2024-05-01,894,381
3504,2024-09-15,320,291
3505,2024-09-14,153,289
3506,2024-07-23,239,725
3507,2024-12-21,268,331
3508,2025-01-07,372,646
3509,2024-11-14,218,983
3510,2024-10-11,999,816
3511,2024-06-01,301,323
3512,2024-09-12,564,621
3513,2024-10-02,885,895
3514,2025-04-04,483,697
3515,2024-07-12,53,613
3516,2024-11-03,534,472
3517,2025-02-15,907,787
3518,2024-10-10,779,447
3519,2024-08-09,627,316
3520,2024-08-16,891,533
3521,2024-12-26,670,862
3522,2024-10-06,287,684
3523,2024-12-21,465,163
3524,2025-01-18,197,908
3525,2025-02-20,22,1
3526,2024-12-14,716,140
3527,2025-01-14,567,594
3528,2024-07-21,758,26
3529,2024-07-20,592,350
3530,2024-10-03,255,249
3531,2024-10-15,324,532
3532,2025-01-18,441,939
3533,2025-02-07,927,145
3534,2024-07-25,591,174
3535,2024-09-03,160,184
3536,2025-03-01,240,763
3537,2024-10-26,834,420
3538,2024-05-20,1,223
3539,2024-12-05,242,520
3540,2024-12-16,232,275
3541,2024-06-03,649,754
3542,2025-01-22,889,456
3543,2024-06-08,845,3
3544,2024-06-08,691,677
3545,2024-07-09,270,711
3546,2025-02-28,362,828
3547,2024-08-29,533,157
3548,2024-11-04,141,852
3549,2024-12-18,268,259
3550,2025-01-01,412,576
3551,2024-06-24,318,299
3552,2024-11-29,929,853
3553,2024-06-11,938,794
3554,2024-12-27,467,955
3555,2024-07-26,124,659
3556,2024-12-24,33,648
3557,2024-06-18,96,554
3558,2025-01-09,342,803
3559,2025-04-07,218,690
3560,2024-05-04,367,907
3561,2024-07-01,756,36
3562,2024-09-27,38,992
3563,2024-08-11,820,142
3564,2024-07-05,393,609
3565,2024-07-24,756,268
3566,2025-03-16,636,993
3567,2024-07-16,770,423
3568,2025-03-26,977,204
3569,2024-07-28,49,430
3570,2024-11-17,828,524
3571,2024-11-28,574,954
3572,2025-03-25,920,389
3573,2024-07-04,476,21
3574,2024-05-10,542,604
3575,2025-02-07,167,681
3576,2024-11-16,220,728
3577,2024-07-21,794,896
3578,2024-10-06,508,400
3579,2024-11-18,545,884
3580,2024-09-11,49,320
3581,2024-06-27,704,441
3582,2024-08-26,765,814
3583,2024-11-25,316,283
3584,2025-04-23,995,617
3585,2025-02-09,909,651
3586,2025-01-05,710,930
3587,2025-02-15,255,79
3588,2024-10-10,67,717
3589,2024-06-18,687,438
3590,2024-10-26,714,354
3591,2024-06-24,698,391
3592,2024-11-16,392,362
3593,2024-11-27,250,430
3594,2025-04-15,826,101
3595,2025-02-05,446,51
3596,2024-10-23,551,625
3597,2025-02-19,890,830
3598,2025-04-26,894,936
3599,2024-11-26,827,460
3600,2024-07-04,147,605
3601,2024-05-02,19,621
3602,2024-10-12,570,194
3603,2025-02-05,766,168
3604,2024-10-08,323,858
3605,2024-12-24,491,871
3606,2024-09-12,525,179
3607,2025-02-02,195,892
3608,2024-08-08,166,245
3609,2024-09-09,276,917
3610,2024-08-04,177,10
3611,2024-08-16,64,657
3612,2024-08-31,76,276
3613,2024-08-16,647,704
3614,2024-10-16,776,851
3615,2024-12-17,46,774
3616,2024-06-28,373,595
3617,2025-02-28,208,941
3618,2025-01-10,291,830
3619,2025-03-20,754,159
3620,2025-03-18,794,335
3621,2025-01-05,212,153
3622,2025-04-30,23,307
3623,2024-07-12,310,540
3624,2024-06-04,210,314
3625,2024-08-20,743,167
3626,2025-03-10,648,258
3627,2024-04-30,470,255
3628,2024-11-07,478,885
3629,2024-08-09,448,396
3630,2024-08-02,845,103
3631,2025-04-27,809,93
3632,2024-07-11,708,130
3633,2024-06-17,730,900
3634,2024-05-28,704,908
3635,2024-12-18,578,989
3636,2025-01-05,395,823
3637,2024-07-21,74,947
3638,2024-06-22,324,818
